club,clubLabel,venue,venueLabel,coordinates
http://www.wikidata.org/entity/Q12156656,Q12156656,http://www.wikidata.org/entity/Q604975,Estadio Reales Tamarindos,Point(-80.45395 -1.048486)
http://www.wikidata.org/entity/Q6047636,Internacional Futebol Clube,http://www.wikidata.org/entity/Q606803,Arena da Baixada,Point(-49.276944 -25.448333)
http://www.wikidata.org/entity/Q849544,K.V.C. Westerlo,http://www.wikidata.org/entity/Q606856,Het Kuipje,Point(4.928333 51.094722)
http://www.wikidata.org/entity/Q931971,FC Okzhetpes,http://www.wikidata.org/entity/Q606918,Okzhetpes Stadium,Point(69.391667 53.285278)
http://www.wikidata.org/entity/Q2380229,Liverpool F.C. Reserves and Academy,http://www.wikidata.org/entity/Q610481,Langtree Park,Point(-2.727614 53.447631)
http://www.wikidata.org/entity/Q5122933,Città di Potenza S.S.,http://www.wikidata.org/entity/Q613808,Stadio Alfredo Viviani,Point(15.804317 40.634133)
http://www.wikidata.org/entity/Q4384231,Arsenal F.C. Reserves,http://www.wikidata.org/entity/Q614415,Underhill Stadium,Point(-0.191733 51.646158)
http://www.wikidata.org/entity/Q1059399,Dumbarton F.C.,http://www.wikidata.org/entity/Q614983,Dumbarton Football Stadium,Point(-4.56144 55.9384)
http://www.wikidata.org/entity/Q1246437,Real Madrid C,http://www.wikidata.org/entity/Q616283,Ciudad Real Madrid,Point(-3.61166667 40.47916667)
http://www.wikidata.org/entity/Q6101985,Real Madrid C.F.,http://www.wikidata.org/entity/Q616283,Ciudad Real Madrid,Point(-3.61166667 40.47916667)
http://www.wikidata.org/entity/Q2073915,El Mokawloon SC,http://www.wikidata.org/entity/Q616874,Arab Contractors Stadium,Point(31.297 30.0512)
http://www.wikidata.org/entity/Q3042183,Itesalat,http://www.wikidata.org/entity/Q616874,Arab Contractors Stadium,Point(31.297 30.0512)
http://www.wikidata.org/entity/Q1412829,Lobi Stars F.C.,http://www.wikidata.org/entity/Q618215,Aper Aku Stadium,Point(8.51805556 7.74166667)
http://www.wikidata.org/entity/Q896965,Bradford Park Avenue A.F.C.,http://www.wikidata.org/entity/Q618950,Horsfall Stadium,Point(-1.776203 53.758856)
http://www.wikidata.org/entity/Q894605,Boston United F.C.,http://www.wikidata.org/entity/Q618958,York Street,Point(-0.019117 52.976786)
http://www.wikidata.org/entity/Q1138515,Rushden & Diamonds F.C.,http://www.wikidata.org/entity/Q619075,Nene Park,Point(-0.599992 52.328033)
http://www.wikidata.org/entity/Q1513377,Kettering Town F.C.,http://www.wikidata.org/entity/Q619075,Nene Park,Point(-0.599992 52.328033)
http://www.wikidata.org/entity/Q7059418,Northfleet United F.C.,http://www.wikidata.org/entity/Q619078,Stonebridge Road,Point(0.322272 51.449539)
http://www.wikidata.org/entity/Q955872,Welling United F.C.,http://www.wikidata.org/entity/Q619082,Park View Road,Point(0.116514 51.460317)
http://www.wikidata.org/entity/Q4899804,Bexley United F.C.,http://www.wikidata.org/entity/Q619082,Park View Road,Point(0.116514 51.460317)
http://www.wikidata.org/entity/Q5291109,Erith & Belvedere F.C.,http://www.wikidata.org/entity/Q619082,Park View Road,Point(0.116514 51.460317)
http://www.wikidata.org/entity/Q3241303,Lincoln Ladies F.C.,http://www.wikidata.org/entity/Q619105,Sincil Bank,Point(-0.540811 53.218289)
http://www.wikidata.org/entity/Q891692,Margate F.C.,http://www.wikidata.org/entity/Q619141,Hartsdown Park,Point(1.374167 51.379722)
http://www.wikidata.org/entity/Q48943,Gillingham F.C.,http://www.wikidata.org/entity/Q619148,Priestfield Stadium,Point(0.560753 51.38425)
http://www.wikidata.org/entity/Q18525,Southport F.C.,http://www.wikidata.org/entity/Q619177,Haig Avenue,Point(-2.978856 53.638089)
http://www.wikidata.org/entity/Q19615,Scunthorpe United F.C.,http://www.wikidata.org/entity/Q619256,Glanford Park,Point(-0.69525 53.586722)
http://www.wikidata.org/entity/Q1070732,Chester City F.C.,http://www.wikidata.org/entity/Q619259,Deva Stadium,Point(-2.923814 53.189181)
http://www.wikidata.org/entity/Q2041933,Chester F.C.,http://www.wikidata.org/entity/Q619259,Deva Stadium,Point(-2.923814 53.189181)
http://www.wikidata.org/entity/Q47965,Torquay United F.C.,http://www.wikidata.org/entity/Q619260,Plainmoor,Point(-3.523825 50.476408)
http://www.wikidata.org/entity/Q1023205,C.D. Motagua,http://www.wikidata.org/entity/Q619322,Estadio Tiburcio Carías Andino,Point(-87.203978 14.098403)
http://www.wikidata.org/entity/Q1023208,Club de Futbol Monterrey,http://www.wikidata.org/entity/Q619322,Estadio Tiburcio Carías Andino,Point(-87.203978 14.098403)
http://www.wikidata.org/entity/Q3410803,Pumas UNAH,http://www.wikidata.org/entity/Q619322,Estadio Tiburcio Carías Andino,Point(-87.203978 14.098403)
http://www.wikidata.org/entity/Q1579411,Real C.D. España,http://www.wikidata.org/entity/Q619348,Estadio Francisco Morazán,Point(-88.033592 15.507468)
http://www.wikidata.org/entity/Q48947,Plymouth Argyle F.C.,http://www.wikidata.org/entity/Q619350,Home Park,Point(-4.150833333 50.388055555)
http://www.wikidata.org/entity/Q9426,Stevenage Football Club,http://www.wikidata.org/entity/Q619353,Broadhall Way,Point(-2.43575 53.0874)
http://www.wikidata.org/entity/Q9426,Stevenage Football Club,http://www.wikidata.org/entity/Q619353,Broadhall Way,Point(-0.193608 51.889839)
http://www.wikidata.org/entity/Q19473,Huddersfield Town F.C.,http://www.wikidata.org/entity/Q619407,John Smith's Stadium,Point(-1.768333333 53.654166666)
http://www.wikidata.org/entity/Q19453,Brighton & Hove Albion F.C.,http://www.wikidata.org/entity/Q619409,Falmer Stadium,Point(-0.083277777 50.861822222)
http://www.wikidata.org/entity/Q48949,Rochdale A.F.C.,http://www.wikidata.org/entity/Q619466,Spotland Stadium,Point(-2.18 53.620833)
http://www.wikidata.org/entity/Q1128631,Leeds United A.F.C.,http://www.wikidata.org/entity/Q619505,Elland Road,Point(-1.572222222 53.777777777)
http://www.wikidata.org/entity/Q2321200,Leeds City F.C.,http://www.wikidata.org/entity/Q619505,Elland Road,Point(-1.572222222 53.777777777)
http://www.wikidata.org/entity/Q19604,Portsmouth F.C.,http://www.wikidata.org/entity/Q619531,Fratton Park,Point(-1.063888888 50.796388888)
http://www.wikidata.org/entity/Q9653,Ipswich Town F.C.,http://www.wikidata.org/entity/Q619558,Portman Road,Point(1.144830555 52.055061111)
http://www.wikidata.org/entity/Q18507,Barrow A.F.C.,http://www.wikidata.org/entity/Q619563,Holker Street,Point(-3.235 54.123333333)
http://www.wikidata.org/entity/Q48945,Northampton Town F.C.,http://www.wikidata.org/entity/Q619615,Sixfields Stadium,Point(-0.93345 52.235197)
http://www.wikidata.org/entity/Q18274,F.C. United of Manchester,http://www.wikidata.org/entity/Q619863,Gigg Lane,Point(-2.294822 53.580506)
http://www.wikidata.org/entity/Q19573,Bury F.C.,http://www.wikidata.org/entity/Q619863,Gigg Lane,Point(-2.294822 53.580506)
http://www.wikidata.org/entity/Q19481,Leicester City F.C.,http://www.wikidata.org/entity/Q620031,King Power Stadium,Point(-1.142222222 52.620277777)
http://www.wikidata.org/entity/Q738423,Gamba Osaka,http://www.wikidata.org/entity/Q620239,Osaka Expo '70 Stadium,Point(135.5425 34.810278)
http://www.wikidata.org/entity/Q4122219,Panathinaikos F.C.,http://www.wikidata.org/entity/Q620473,Apostolos Nikolaidis Stadium,Point(23.754194444 37.987169444)
http://www.wikidata.org/entity/Q48843,Accrington Stanley F.C.,http://www.wikidata.org/entity/Q620815,Crown Ground,Point(-2.370911 53.765356)
http://www.wikidata.org/entity/Q128897,FK Borac Banja Luka,http://www.wikidata.org/entity/Q621027,Gradski stadion,Point(17.1996 44.7761)
http://www.wikidata.org/entity/Q2084802,Al-Ittihad Al-Sakndary,http://www.wikidata.org/entity/Q622225,Alexandria Stadium,Point(29.9132 31.1971)
http://www.wikidata.org/entity/Q2741517,El-Olympi,http://www.wikidata.org/entity/Q622225,Alexandria Stadium,Point(29.9132 31.1971)
http://www.wikidata.org/entity/Q3048741,Smouha Sporting Club,http://www.wikidata.org/entity/Q622225,Alexandria Stadium,Point(29.9132 31.1971)
http://www.wikidata.org/entity/Q211753,IF Elfsborg,http://www.wikidata.org/entity/Q627087,Borås Arena,Point(12.934334 57.73457)
http://www.wikidata.org/entity/Q1558294,Norrby IF,http://www.wikidata.org/entity/Q627087,Borås Arena,Point(12.934334 57.73457)
http://www.wikidata.org/entity/Q814738,Beijing Guoan F.C.,http://www.wikidata.org/entity/Q627250,Workers Stadium,Point(116.441139 39.929528)
http://www.wikidata.org/entity/Q620811,S.C. Damash,http://www.wikidata.org/entity/Q627541,Shahid Dr. Azodi Stadium,Point(49.589072 37.264627)
http://www.wikidata.org/entity/Q2076979,Deportes Antofagasta,http://www.wikidata.org/entity/Q629818,Estadio Regional de Antofagasta,Point(-70.40458333 -23.67013889)
http://www.wikidata.org/entity/Q19477,Hull City A.F.C.,http://www.wikidata.org/entity/Q630160,KC Stadium,Point(-0.367777777 53.746111111)
http://www.wikidata.org/entity/Q690410,FC Bern 1894,http://www.wikidata.org/entity/Q632721,Stadion Neufeld,Point(7.43127 46.9609)
http://www.wikidata.org/entity/Q1760108,BSC YB Frauen,http://www.wikidata.org/entity/Q632721,Stadion Neufeld,Point(7.43127 46.9609)
http://www.wikidata.org/entity/Q727280,FC Villa Clara,http://www.wikidata.org/entity/Q633424,Estadio Augusto César Sandino,Point(-79.955 22.404167)
http://www.wikidata.org/entity/Q727135,Kecskeméti TE,http://www.wikidata.org/entity/Q637344,Széktói Stadion,Point(19.668889 46.901389)
http://www.wikidata.org/entity/Q207503,Helsingborgs IF,http://www.wikidata.org/entity/Q638087,Olympia,Point(12.706944444 56.049444444)
http://www.wikidata.org/entity/Q1563972,Los Angeles Lazers,http://www.wikidata.org/entity/Q639129,The Forum,Point(-118.341944444 33.958055555)
http://www.wikidata.org/entity/Q1387311,FC Libourne-Saint-Seurin,http://www.wikidata.org/entity/Q639811,Stade Jean-Antoine Moueix,Point(-0.234253 44.907354)
http://www.wikidata.org/entity/Q2798,Moñitos clup,http://www.wikidata.org/entity/Q640031,Stadio Friuli,Point(13.200136 46.081603)
http://www.wikidata.org/entity/Q73971,Clube Náutico Capibaribe,http://www.wikidata.org/entity/Q640421,Estádio dos Aflitos,Point(-34.896667 -8.040556)
http://www.wikidata.org/entity/Q2358722,Atlanta Chiefs,http://www.wikidata.org/entity/Q641243,Atlanta-Fulton County Stadium,Point(-84.389444444 33.739444444)
http://www.wikidata.org/entity/Q17497,FC Dynamo Moscow,http://www.wikidata.org/entity/Q641333,Arena Khimki,Point(37.45416667 55.88527778)
http://www.wikidata.org/entity/Q176371,PFC CSKA Moscow,http://www.wikidata.org/entity/Q641333,Arena Khimki,Point(37.45416667 55.88527778)
http://www.wikidata.org/entity/Q31533,NK Celje,http://www.wikidata.org/entity/Q641455,Arena Petrol,Point(15.270278 46.246667)
http://www.wikidata.org/entity/Q1584246,Hapoel Rishon LeZion F.C.,http://www.wikidata.org/entity/Q641841,Haberfeld Stadium,Point(34.752839 31.974994)
http://www.wikidata.org/entity/Q19498,Sheffield Wednesday F.C.,http://www.wikidata.org/entity/Q642557,Hillsborough Stadium,Point(-1.500555555 53.411388888)
http://www.wikidata.org/entity/Q1926287,Club 2 de Mayo,http://www.wikidata.org/entity/Q642688,Monumental Río Parapití,Point(-55.745556 -22.539167)
http://www.wikidata.org/entity/Q1195376,Ciudad de Murcia,http://www.wikidata.org/entity/Q643155,Estadio de La Condomina,Point(-1.121389 37.986111)
http://www.wikidata.org/entity/Q839997,Brisbane Roar FC,http://www.wikidata.org/entity/Q643328,Lang Park,Point(153.009444444 -27.464722222)
http://www.wikidata.org/entity/Q876699,FC Eindhoven,http://www.wikidata.org/entity/Q643426,Jan Louwers Stadion,Point(5.479444 51.411667)
http://www.wikidata.org/entity/Q699686,SC Schwarz-Weiß Bregenz,http://www.wikidata.org/entity/Q643870,Casino Stadium,Point(9.73478 47.5034)
http://www.wikidata.org/entity/Q12217,Cantera Futbol Club Barcelona,http://www.wikidata.org/entity/Q645670,Alfredo di Stéfano Stadium,Point(-3.61416667 40.47666667)
http://www.wikidata.org/entity/Q618128,Louletano D.C.,http://www.wikidata.org/entity/Q646151,Estádio Algarve,Point(-7.974722 37.088333)
http://www.wikidata.org/entity/Q744353,S.C. Farense,http://www.wikidata.org/entity/Q646151,Estádio Algarve,Point(-7.974722 37.088333)
http://www.wikidata.org/entity/Q3394275,Polisportiva Nuovo Campobasso Calcio,http://www.wikidata.org/entity/Q646838,Stadio Nuovo Romagnoli,Point(14.630833 41.57)
http://www.wikidata.org/entity/Q1636856,Monagas Sport Club,http://www.wikidata.org/entity/Q647312,Estadio Monumental de Maturín,Point(-63.224258 9.71684)
http://www.wikidata.org/entity/Q113000,KV Mechelen,http://www.wikidata.org/entity/Q649755,Argosstadion Achter de Kazerne,Point(4.486389 51.037222)
http://www.wikidata.org/entity/Q1819189,Club Universidad de Guadalajara,http://www.wikidata.org/entity/Q1346716,Estadio Jalisco,Point(-103.328139 20.705)
http://www.wikidata.org/entity/Q5136272,Club Jalisco,http://www.wikidata.org/entity/Q1346716,Estadio Jalisco,Point(-103.328139 20.705)
http://www.wikidata.org/entity/Q7232017,Portland Pythons,http://www.wikidata.org/entity/Q1347442,Moda Center,Point(-122.666666666 45.531666666)
http://www.wikidata.org/entity/Q1179672,Mqabba F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888)
http://www.wikidata.org/entity/Q1289495,Sliema Wanderers F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888)
http://www.wikidata.org/entity/Q9197184,Mgarr United F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888)
http://www.wikidata.org/entity/Q2181225,Diriangén FC,http://www.wikidata.org/entity/Q1354024,Estadio Cacique Diriangén,Point(-86.243611 11.861111)
http://www.wikidata.org/entity/Q2539720,Deportivo Walter Ferretti,http://www.wikidata.org/entity/Q1355066,Estadio Olímpico del IND Managua,Point(-86.285 12.131667)
http://www.wikidata.org/entity/Q6319057,Juventus Managua,http://www.wikidata.org/entity/Q1355066,Estadio Olímpico del IND Managua,Point(-86.285 12.131667)
http://www.wikidata.org/entity/Q6746748,Managua F.C.,http://www.wikidata.org/entity/Q1355066,Estadio Olímpico del IND Managua,Point(-86.285 12.131667)
http://www.wikidata.org/entity/Q1501893,SV Wilhelmshaven,http://www.wikidata.org/entity/Q1365827,Jadestadion,Point(8.098056 53.534722)
http://www.wikidata.org/entity/Q6878961,Mississauga Eagles FC,http://www.wikidata.org/entity/Q1366612,Hershey Centre,Point(-79.6535 43.6323)
http://www.wikidata.org/entity/Q7826539,Toronto ThunderHawks,http://www.wikidata.org/entity/Q1366612,Hershey Centre,Point(-79.6535 43.6323)
http://www.wikidata.org/entity/Q1142131,Cruz Azul Hidalgo,http://www.wikidata.org/entity/Q1369023,Estadio 10 de Diciembre,Point(-99.32531118 19.99395814)
http://www.wikidata.org/entity/Q1322654,Liga Deportiva Alajuelense,http://www.wikidata.org/entity/Q1369050,Estadio Alejandro Morera Soto,Point(-84.208889 10.021667)
http://www.wikidata.org/entity/Q2134801,Club Atlético 3 de Febrero,http://www.wikidata.org/entity/Q1369069,Estadio Antonio Oddone Sarubbi,Point(-54.611944 -25.526944)
http://www.wikidata.org/entity/Q6109257,Q6109257,http://www.wikidata.org/entity/Q1369079,Estadio Atilio Paiva Olivera,Point(-55.548333 -30.908333)
http://www.wikidata.org/entity/Q3693288,Q3693288,http://www.wikidata.org/entity/Q1369153,Estadio Contador Damiani,Point(-56.16138889 -34.84166667)
http://www.wikidata.org/entity/Q6121416,Q6121416,http://www.wikidata.org/entity/Q1369155,Estadio Corona,Point(-103.403056 25.555)
http://www.wikidata.org/entity/Q1969256,Alianza Fútbol Club,http://www.wikidata.org/entity/Q1369159,Estadio Cuscatlán,Point(-89.222358 13.681089)
http://www.wikidata.org/entity/Q2213359,C.D. Atlético Marte,http://www.wikidata.org/entity/Q1369159,Estadio Cuscatlán,Point(-89.222358 13.681089)
http://www.wikidata.org/entity/Q2568207,San Salvador F.C.,http://www.wikidata.org/entity/Q1369159,Estadio Cuscatlán,Point(-89.222358 13.681089)
http://www.wikidata.org/entity/Q3059076,Estudiantes F.C.,http://www.wikidata.org/entity/Q1369159,Estadio Cuscatlán,Point(-89.222358 13.681089)
http://www.wikidata.org/entity/Q11679560,Q11679560,http://www.wikidata.org/entity/Q1369186,Estadio Diego Armando Maradona,Point(-58.472583 -34.606028)
http://www.wikidata.org/entity/Q2215406,Q2215406,http://www.wikidata.org/entity/Q1369190,Q1369190,Point(-57.9359638 -31.3866205)
http://www.wikidata.org/entity/Q5260752,Deportivo Pomalca,http://www.wikidata.org/entity/Q1369199,Estadio Elías Aguirre,Point(-79.860833 -6.768333)
http://www.wikidata.org/entity/Q5774606,Q5774606,http://www.wikidata.org/entity/Q1369199,Estadio Elías Aguirre,Point(-79.860833 -6.768333)
http://www.wikidata.org/entity/Q6682550,Los Caimanes de Puerto Etén,http://www.wikidata.org/entity/Q1369199,Estadio Elías Aguirre,Point(-79.860833 -6.768333)
http://www.wikidata.org/entity/Q7414711,San Lorenzo de Almagro de Chiclayo,http://www.wikidata.org/entity/Q1369199,Estadio Elías Aguirre,Point(-79.860833 -6.768333)
http://www.wikidata.org/entity/Q1191655,Deportivo Anzoátegui,http://www.wikidata.org/entity/Q1369220,Estadio José Antonio Anzoátegui,Point(-64.656117 10.180083)
http://www.wikidata.org/entity/Q697353,UD Salamanca,http://www.wikidata.org/entity/Q1369248,Estadio El Helmántico,Point(-5.665 40.995278)
http://www.wikidata.org/entity/Q736937,C.F. Pachuca,http://www.wikidata.org/entity/Q1369255,Estadio Hidalgo,Point(-98.756114 20.105144)
http://www.wikidata.org/entity/Q4736813,Alto Rendimiento Tuzo,http://www.wikidata.org/entity/Q1369255,Estadio Hidalgo,Point(-98.756114 20.105144)
http://www.wikidata.org/entity/Q127945,La Paz F.C.,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q128020,The Strongest,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q128024,Club Bolívar,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q1102942,Club Always Ready,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q2018167,Mariscal Braun,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q2073806,Mariscal Santa Cruz,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q2881798,Fraternidad Tigres,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q3681499,Club 31 de Octubre,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
http://www.wikidata.org/entity/Q3681504,Chaco Petrolero,http://www.wikidata.org/entity/Q1369261,Estadio Hernando Siles,Point(-68.122778 -16.499444)
